asset_id,path,subject_id,ecephys_session_id,_nwb_path,raw_video_internal_paths,n_raw_video_internal_paths,raw_video_timeseries_present,raw_video_timeseries_status,candidate_detection_scope,audit_error,metadata_only,video_values_loaded
2b22ddaf-267a-46e8-b968-1d85686d0b75,sub-637483/sub-637483_ses-20221122T232820.nwb,637483,1227855488,https://dandiarchive.s3.amazonaws.com/blobs/994/5a0/9945a088-2bea-49d3-8375-64eea7550062,[],0,false,no_name_matched_candidate_in_session_nwb,case_insensitive_internal_path_token_regex_video_or_movie,,true,false
dba88aea-9e1f-45ac-9798-b45dedfb7f59,sub-637483/sub-637483_ses-20221123T172329.nwb,637483,1228018071,https://dandiarchive.s3.amazonaws.com/blobs/9d2/6e8/9d26e823-d653-42f0-a3ff-fcb202d7a66a,[],0,false,no_name_matched_candidate_in_session_nwb,case_insensitive_internal_path_token_regex_video_or_movie,,true,false
9846bf48-7bce-4e28-be9b-f10ab1bed0a4,sub-637488/sub-637488_ses-20221206T084803.nwb,637488,1230732154,https://dandiarchive.s3.amazonaws.com/blobs/207/67e/20767ee0-0250-4a1d-9283-45f07c724d92,[],0,false,no_name_matched_candidate_in_session_nwb,case_insensitive_internal_path_token_regex_video_or_movie,,true,false
b79178fa-9225-4a9c-9e2d-1d24eca87c83,sub-637488/sub-637488_ses-20221207T082121.nwb,637488,1230962048,https://dandiarchive.s3.amazonaws.com/blobs/b2e/656/b2e6563b-6164-4f85-ab61-a16d682acc5a,[],0,false,no_name_matched_candidate_in_session_nwb,case_insensitive_internal_path_token_regex_video_or_movie,,true,false
ebf9a223-13f2-4160-af40-18231920a2bb,sub-637488/sub-637488_ses-20221208T063534.nwb,637488,1231219674,https://dandiarchive.s3.amazonaws.com/blobs/d66/dd6/d66dd6e8-811f-4763-9d8f-69071ba64b62,[],0,false,no_name_matched_candidate_in_session_nwb,case_insensitive_internal_path_token_regex_video_or_movie,,true,false
eb25c0f0-5999-441c-88bf-00fce3f3a310,sub-637488/sub-637488_ses-20221209T060640.nwb,637488,1231476077,https://dandiarchive.s3.amazonaws.com/blobs/548/45e/54845e01-187e-4d6b-858a-071e0675a0de,[],0,false,no_name_matched_candidate_in_session_nwb,case_insensitive_internal_path_token_regex_video_or_movie,,true,false
c16bfeb8-786f-4146-99c1-3c719d759e19,sub-638387/sub-638387_ses-20221130T063555.nwb,638387,1229429400,https://dandiarchive.s3.amazonaws.com/blobs/9c5/a03/9c5a0313-cb5b-45b6-9e66-5bb6aac04f2c,[],0,false,no_name_matched_candidate_in_session_nwb,case_insensitive_internal_path_token_regex_video_or_movie,,true,false
afe2d0d6-2d77-4617-bdb2-053bc4cbf433,sub-638387/sub-638387_ses-20221201T063548.nwb,638387,1229654875,https://dandiarchive.s3.amazonaws.com/blobs/d8b/8a9/d8b8a9fb-eda0-459f-a722-60a69961c992,[],0,false,no_name_matched_candidate_in_session_nwb,case_insensitive_internal_path_token_regex_video_or_movie,,true,false
60e0992b-db2d-47dd-9081-9dfd1808a777,sub-638387/sub-638387_ses-20221202T063256.nwb,638387,1229887685,https://dandiarchive.s3.amazonaws.com/blobs/670/d01/670d01b8-e344-45cf-b21d-c26022721b85,[],0,false,no_name_matched_candidate_in_session_nwb,case_insensitive_internal_path_token_regex_video_or_movie,,true,false
1355461b-f0f4-4691-8bc0-8bd854c75569,sub-638387/sub-638387_ses-20221203T032412.nwb,638387,1230064747,https://dandiarchive.s3.amazonaws.com/blobs/902/f95/902f95dc-adc9-4fdb-97ba-0de52800a5e4,[],0,false,no_name_matched_candidate_in_session_nwb,case_insensitive_internal_path_token_regex_video_or_movie,,true,false
7dafce9b-a4c8-43c5-98d2-12b53694049f,sub-640887/sub-640887_ses-20221220T073312.nwb,640887,1234028213,https://dandiarchive.s3.amazonaws.com/blobs/362/b4b/362b4b76-85f6-4074-b456-db33393f45c0,[],0,false,no_name_matched_candidate_in_session_nwb,case_insensitive_internal_path_token_regex_video_or_movie,,true,false
fcfa98ee-cebf-4cd4-9646-053ad8d1947f,sub-640887/sub-640887_ses-20221221T035211.nwb,640887,1234203203,https://dandiarchive.s3.amazonaws.com/blobs/584/1b8/5841b844-3102-4b4f-8f2c-e4cd23ec8f45,[],0,false,no_name_matched_candidate_in_session_nwb,case_insensitive_internal_path_token_regex_video_or_movie,,true,false
f731d2de-e047-4a71-9e1b-4a84364fc2f1,sub-640887/sub-640887_ses-20221222T040053.nwb,640887,1234410451,https://dandiarchive.s3.amazonaws.com/blobs/cfc/bf1/cfcbf155-cb15-455d-8450-0ef256540990,[],0,false,no_name_matched_candidate_in_session_nwb,case_insensitive_internal_path_token_regex_video_or_movie,,true,false
1f8fd86d-cbdf-4954-8216-f9c346282076,sub-640890/sub-640890_ses-20221213T065302.nwb,640890,1232430325,https://dandiarchive.s3.amazonaws.com/blobs/13d/b29/13db29ff-1454-412d-8680-ecd7a38c6f95,[],0,false,no_name_matched_candidate_in_session_nwb,case_insensitive_internal_path_token_regex_video_or_movie,,true,false
fe3d7ace-4cf8-458b-aede-3d433e350cd9,sub-640890/sub-640890_ses-20221214T070918.nwb,640890,1232725697,https://dandiarchive.s3.amazonaws.com/blobs/e3b/977/e3b97777-89fa-4730-8d0e-fae22e471f07,[],0,false,no_name_matched_candidate_in_session_nwb,case_insensitive_internal_path_token_regex_video_or_movie,,true,false
28ba6217-afd8-4a41-b920-fb2c2e59df49,sub-640890/sub-640890_ses-20221215T053357.nwb,640890,1232954220,https://dandiarchive.s3.amazonaws.com/blobs/19d/56b/19d56bf0-7ecb-4c4f-b08d-3f05701ae315,[],0,false,no_name_matched_candidate_in_session_nwb,case_insensitive_internal_path_token_regex_video_or_movie,,true,false
07408091-8b88-4106-a645-026acc933bc4,sub-640890/sub-640890_ses-20221216T063330.nwb,640890,1233182785,https://dandiarchive.s3.amazonaws.com/blobs/2b3/c82/2b3c82b7-a1e0-42ac-a96d-cfc0fac219b7,[],0,false,no_name_matched_candidate_in_session_nwb,case_insensitive_internal_path_token_regex_video_or_movie,,true,false
25f6601d-c409-4ba7-808f-3e8de4eea7f8,sub-642504/sub-642504_ses-20230131T073942.nwb,642504,1243523806,https://dandiarchive.s3.amazonaws.com/blobs/88d/b29/88db2938-a9e0-491c-8056-f83cc894edf3,[],0,false,no_name_matched_candidate_in_session_nwb,case_insensitive_internal_path_token_regex_video_or_movie,,true,false
f2949e11-e0cb-4e91-9152-e72a7b5f5ba1,sub-642504/sub-642504_ses-20230201T065423.nwb,642504,1243799530,https://dandiarchive.s3.amazonaws.com/blobs/4c0/643/4c064370-d6ec-45fb-8be0-edf4ac91097f,[],0,false,no_name_matched_candidate_in_session_nwb,case_insensitive_internal_path_token_regex_video_or_movie,,true,false
dc50d29a-149e-46c6-9648-b1c36b82fc6f,sub-642504/sub-642504_ses-20230202T071036.nwb,642504,1244070169,https://dandiarchive.s3.amazonaws.com/blobs/559/41e/55941ebd-ef47-4d38-80af-0fabd499db6d,[],0,false,no_name_matched_candidate_in_session_nwb,case_insensitive_internal_path_token_regex_video_or_movie,,true,false
